Identifier,Property Address,City,State,Zip,Y,X,Council District,Property Type,Square Footage
ORL079132,"3126 INDUSTRIAL CT 3124 INDUSTRIAL COURT","New Orleans","LA","70117","29.97406430400048","-90.04160682599968",C,VACANT LOT,2334.3
ORL079369,"2331 PORT ST","New Orleans","LA","70117","29.981661106000445","-90.04519084899965",D,VACANT LOT,3238.29
ORL079380,"6809 BRUTUS ST","New Orleans","LA","70126","30.010538196000482","-90.00847059899968",E,VACANT LOT,4467.59
ORL079493,"5969 N JOHNSON","New Orleans","LA","70117","29.96914663500047","-90.00834978999967",E,VACANT LOT,3547.35
ORL079704,"2233 WINTHROP ST","New Orleans","LA","70117","29.972258079000483","-90.00831307299967",E,VACANT LOT,2108.82
ORL079781,"5845 LAFAYE ST","New Orleans","LA","70122","30.019453246000467","-90.04932917599967",D,VACANT LOT,2632.79
ORL079843,"5914 N PRIEUR ST","New Orleans","LA","70117","29.968411357000434","-90.00966729099969",E,VACANT LOT,5139.1
ORL079945,"2405 TRICOU ST","New Orleans","LA","70117","29.972067389000472","-90.00292282499964",E,VACANT LOT,4748.26
ORL080054,"4831 CERISE AVE","New Orleans","LA","70127","30.02261325100045","-89.98168872999969",E,VACANT LOT,6416.86
ORL080083,"1723 NORTH BROAD ST","New Orleans","LA","70119","29.98142067100048","-90.07361312599966",A,VACANT LOT,3348.1
ORL080092,"1935 ALMONASTER AVE","New Orleans","LA","70117","29.977911265000444","-90.0473808219997",D,STRUCTURE,
ORL080127,"4741 WERNER DR","New Orleans","LA","70126","30.020123623000472","-89.99373891399966",E,VACANT LOT,6320.12
ORL080203,"3201 PIETY ST","New Orleans","LA","70126","29.989840639000477","-90.03466026399968",E,VACANT LOT,4706.14
ORL080213,"8628 CASTLE CT","New Orleans","LA","70127","30.016793063000478","-89.98575007099964",E,VACANT LOT,5663.34
ORL080259,"6896 PARC BRITTANY BLVD","New Orleans","LA","70126","30.02746340800047","-90.00013117099968",D,VACANT LOT,2254.67
ORL080455,"1204 DESLONDE ST","New Orleans","LA","70117","29.964189881000436","-90.02375066699966",E,VACANT LOT,6770.74
ORL080610,"2617 JACKSON AVE 2619 JACKSON AVE","New Orleans","LA","70113","29.94316068900048","-90.08834836399967",B,VACANT LOT,3330.34
ORL080627,"8622 PALMETTO ST","New Orleans","LA","70118","29.969330614000455","-90.11458078699968",A,VACANT LOT,4582.23
ORL080662,"2004 BENTON ST","New Orleans","LA","70117","29.96957420600046","-90.00903793199967",E,VACANT LOT,3662.81
ORL080673,"RT 6 BOX 309 PM US HWY 11 RIDGEWAY DR","New Orleans","LA","70129","30.046490168000446","-89.88992687199965",E,VACANT LOT,
ORL080679,"326 N SALCEDO ST 326 12 N SALCEDO ST","New Orleans","LA","70119","29.970490940000445","-90.08930891999967",B,STRUCTURE,1418.27
ORL080698,"2417 BARTHOLOMEW ST","New Orleans","LA","70117","29.979402437000488","-90.03123021299967",D,VACANT LOT,6730.4
ORL080826,"4711 LONGFELLOW DR","New Orleans","LA","70127","30.020854403000442","-89.97828947499966",E,VACANT LOT,5734.73
ORL080878,"1821 TRICOU ST","New Orleans","LA","70117","29.966337215000465","-90.00566236399965",E,VACANT LOT,5780.32
ORL081011,"2329 FORSTALL ST","New Orleans","LA","70117","29.975380183000482","-90.01699124199968",E,VACANT LOT,3264.38
ORL081037,"5114 LAW ST","New Orleans","LA","70117","29.97764358900048","-90.01577722199966",E,VACANT LOT,4487.55
ORL081106,"2529 CAFFIN AVE","New Orleans","LA","70117","29.97621992900048","-90.01087139799967",E,VACANT LOT,
ORL081342,"1426 TENNESSEE ST","New Orleans","LA","70117","29.966390514000466","-90.02201076899968",E,VACANT LOT,5197.68
ORL081371,"2416 FELICIANA ST","New Orleans","LA","70117","29.98163978700046","-90.04091986799966",D,VACANT LOT,3330.22
ORL081392,"1801 FRANCE","New Orleans","LA","70117","29.972452322000436","-90.03133088799967",D,VACANT LOT,3211
ORL081539,"1745 EGANIA ST","New Orleans","LA","70117","29.969041222000442","-90.01727076199967",E,VACANT LOT,3917.16
ORL081547,"5024 NORTH TONTI ST","New Orleans","LA","70117","29.974724019000462","-90.01760713499965",E,VACANT LOT,4130.42
ORL081605,"2702 SAINT ANTHONY ST","New Orleans","LA","70119","29.984578307000447","-90.06288237399968",D,VACANT LOT,3075.43
ORL081632,"2341 MONTICELLO ST","New Orleans","LA","70117","29.97299715000048","-90.00670345999964",E,VACANT LOT,2416.57
ORL081681,"4745 SIERRA MADRE DR","New Orleans","LA","70127","30.023103596000453","-89.96478957499966",E,VACANT LOT,6428.95
ORL081977,"7019 BARRINGTON CT","New Orleans","LA","70128","30.04666979400048","-89.96383730999969",E,STRUCTURE,2247.85
ORL081984,"3501 -03 SOUTH LIBERTY ST","New Orleans","LA","70115","29.927163282000436","-90.10089861399968",B,VACANT LOT,3728.94
ORL082089,"1330 FRANCE ST","New Orleans","LA","70117","29.96785918200044","-90.03279008099969",C,VACANT LOT,3496.34
ORL082153,"2709 METROPOLITAN ST","New Orleans","LA","70126","29.985042596000483","-90.03796002899969",E,VACANT LOT,4847.43
ORL082270,"2318 CHARBONNET ST","New Orleans","LA","70117","29.973470914000472","-90.00981964199968",E,VACANT LOT,3474.86
ORL082322,"5840 LAW ST","New Orleans","LA","70117","29.97577459100046","-90.00773034399964",E,VACANT LOT,2496.18
ORL082378,"4934 CAMELIA ST","New Orleans","LA","70126","30.020297730000436","-90.00428252699965",E,VACANT LOT,5816.35
ORL082405,"2536 LAMANCHE ST","New Orleans","LA","70117","29.97607069300045","-90.00985991199968",E,VACANT LOT,7935.02
ORL082417,"1735 MONTEGUT ST","New Orleans","LA","70117","29.975011831000472","-90.04385009799967",C,VACANT LOT,2920.59
ORL082423,"2113 AP TUREAUD ST","New Orleans","LA","70119","29.97845254100048","-90.06702899299967",D,VACANT LOT,3276.83
ORL082710,"2615 ST ANTHONY ST","New Orleans","LA","70119","29.98395293800047","-90.06276867099967",D,VACANT LOT,4168.97
ORL082758,"1248 TUPELO ST","New Orleans","LA","70117","29.96166353500047","-90.01054805399968",E,STRUCTURE,3161.81
ORL082831,"4530 DALE ST","New Orleans","LA","70126","30.01639747000047","-90.01035262699969",E,VACANT LOT,2986.05
ORL083013,"2014 SAINT MAURICE AVE","New Orleans","LA","70117","29.96858404000045","-90.00579857099967",E,STRUCTURE,5877.89
ORL083027,"816 LAMANCHE ST","New Orleans","LA","70117","29.958220457000436","-90.01565996599965",E,VACANT LOT,4443.2
ORL083179,"11411 WILL STUTLEY DR","New Orleans","LA","70128","30.02785781600045","-89.95353057699964",E,VACANT LOT,7678.82
ORL083447,"1724 ST MAURICE AVE","New Orleans","LA","70117","29.965784096000448","-90.00712866299966",E,VACANT LOT,5583.69
ORL083449,"5319 URQUHART ST","New Orleans","LA","70117","29.963877197000443","-90.01839476699968",E,VACANT LOT,4680.49
ORL083599,"3055 N DORGENOIS ST","New Orleans","LA","70117","29.98219764400045","-90.04050413999965",D,VACANT LOT,3305.61
ORL083630,"2229 CAFFIN AVE","New Orleans","LA","70117","29.973101379000468","-90.01191130899969",E,VACANT LOT,3631.65
ORL083631,"2910 PAUGER ST","New Orleans","LA","70119","29.97975894500047","-90.06137225299966",D,VACANT LOT,4761.14
ORL083793,"2029 TUPELO ST","New Orleans","LA","70117","29.969237835000456","-90.00669279999966",E,VACANT LOT,5642.77
ORL083858,"1910 CHOCTAW ST","New Orleans","LA","70117","29.97012969500048","-90.01502985899964",E,VACANT LOT,6103.71
ORL083922,"4710 GALAHAD DR","New Orleans","LA","70127","30.019877265000446","-89.9859620799997",E,VACANT LOT,5712.56
ORL084112,"1015 ANDRY ST","New Orleans","LA","70117","29.960989606000453","-90.01874179899966",E,VACANT LOT,6641.83
ORL084179,"627 GORDON ST","New Orleans","LA","70117","29.955967710000436","-90.01424341199964",E,VACANT LOT,3972.35
ORL084180,"4800 GABRIEL DR","New Orleans","LA","70127","30.022127643000488","-89.98084187699965",E,VACANT LOT,6598.97
ORL084483,"7716 DOGWOOD DR","New Orleans","LA","70126","30.036859330000482","-90.00493868999968",D,STRUCTURE,6008.27
ORL084959,"2601 FRENCHMEN ST","New Orleans","LA","70119","29.983783568000433","-90.05932914599964",D,VACANT LOT,4022.84
ORL085007,"1831 GORDON ST","New Orleans","LA","70117","29.967687442000454","-90.00863286399965",E,VACANT LOT,3536.7
ORL085187,"1341 INDEPENDENCE","New Orleans","LA","70117","29.969031747000486","-90.03718068699965",C,VACANT LOT,2939.95
ORL085397,"2526 GALLIER ST","New Orleans","LA","70117","29.98156990700045","-90.03516008399964",D,VACANT LOT,6917.31
ORL085417,"1708 DELERY ST","New Orleans","LA","70117","29.964893420000465","-90.00534849599967",E,VACANT LOT,3699.01
ORL085466,"10110 SPRINGWOOD ST","New Orleans","LA","70127","30.02083308300047","-89.96779797499966",E,VACANT LOT,6192.41
ORL085527,"4719 CONGRESS DR","New Orleans","LA","70126","30.01034987400044","-90.03304117599964",D,VACANT LOT,6133.81
ORL085739,"1437 ANETTE ST","New Orleans","LA","70116","29.972073311000486","-90.06299844699964",C,VACANT LOT,2676.91
ORL085966,"2518 GORDON ST","New Orleans","LA","70117","29.97433434800047","-90.0055083909997",E,VACANT LOT,2113.16
ORL086025,"4709 MARAIS ST","New Orleans","LA","70117","29.96444689800046","-90.02581390899968",E,VACANT LOT,5631.56
ORL086044,"4945 DONNA DR","New Orleans","LA","70127","30.02483046600048","-89.97429919999968",E,VACANT LOT,6825.96
ORL086066,"2439 ANDRY ST","New Orleans","LA","70117","29.97589184700047","-90.0138004429997",E,VACANT LOT,3742.94
ORL086070,"4541 ALBA RD","New Orleans","LA","70129","30.068494909000435","-89.81282982799968",E,STRUCTURE,12273.16
ORL086095,"4430 LANCELOT DR","New Orleans","LA","70127","30.015837244000465","-89.98479188299967",E,VACANT LOT,6297
ORL086144,"4572 VIOLA ST","New Orleans","LA","70126","30.016794247000462","-89.99594191499966",E,VACANT LOT,5112.19
ORL086200,"4900 EUNICE DR","New Orleans","LA","70127","30.02392794600047","-89.97576194499965",E,VACANT LOT,5899.37
ORL086219,"3134 N DORGENOIS ST","New Orleans","LA","70117","29.98183403000047","-90.03915628199968",D,VACANT LOT,4618.21
ORL086287,"1125 -27 GORDON ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,8154.4
ORL086344,"5615 MUSIC ST","New Orleans","LA","70122","30.016403392000484","-90.05474903399966",D,STRUCTURE,
ORL086361,"3237 PAUGER ST","New Orleans","LA","70119","29.983333493000487","-90.06156886399964",D,VACANT LOT,4457.02
ORL086364,"4836 MARQUE DR","New Orleans","LA","70127","30.02316755500044","-89.97723179699966",E,VACANT LOT,6004.73
ORL086366,"2032 TRICOU ST","New Orleans","LA","70117","29.968464415000483","-90.00470772999967",E,VACANT LOT,6303.38
ORL086444,"9000 OLEANDER ST","New Orleans","LA","70118","29.967848522000452","-90.12202941899966",A,VACANT LOT,3918.46
ORL086469,"2405 TUPELO ST","New Orleans","LA","70117","29.97273776500049","-90.00501330799966",E,VACANT LOT,3342.78
ORL086552,"4700 WERNER DR","New Orleans","LA","70126","30.01933717400044","-89.99372233199966",E,VACANT LOT,6184.16
ORL086634,"3920 -22 N TONTI ST","New Orleans","LA","70117","29.97014257100045","-90.00169898099966",D,VACANT LOT,8461.61
ORL086752,"1234 FLOOD ST","New Orleans","LA","70117","29.96312035900047","-90.01628059599966",E,VACANT LOT,2568.19
ORL086907,"2423 TUPELO ST","New Orleans","LA","70117","29.973046895000437","-90.00487236299966",E,VACANT LOT,3354.21
ORL086995,"2018 TRICOU ST","New Orleans","LA","70117","29.968234639000457","-90.00482853999966",E,VACANT LOT,6016.23
ORL087017,"13691-93 NORTH NEMOURS ST","New Orleans","LA","70129","30.039553601000478","-89.92921905799966",E,VACANT LOT,7351.23
ORL087167,"7501 EXPEDITION DR","New Orleans","LA","70129","30.062746969000443","-89.92487023499967",E,VACANT LOT,7072.09
ORL087202,"2120 -2122 ANDRY ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,3798.21
ORL087310,"4658 BUNDY RD","New Orleans","LA","70127","30.019917535000445","-89.97916238499965",E,VACANT LOT,5532.23
ORL087383,"2427 -29 LOUISA ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,VACANT LOT,3391.75
ORL087491,"4951 SANDALWOOD ST","New Orleans","LA","70127","30.025804051000478","-89.97041907399966",E,VACANT LOT,6585.74
ORL087677,"1304 DELERY ST","New Orleans","LA","70117","29.96084392400047","-90.00728855899968",E,VACANT LOT,6373.61
ORL087747,"3120 LIVE OAK ST","New Orleans","LA","70118","29.97007165900044","-90.12544051899965",A,VACANT LOT,4707.94
ORL087905,"4943 EVANGELINE DR","New Orleans","LA","70127","30.024168381000436","-89.98055643499964",E,VACANT LOT,9192.97
ORL088015,"4501-03 DALE ST","New Orleans","LA","70126","30.00961306500045","-90.00958599499967",E,VACANT LOT,5305.58
ORL088119,"4645 DALE ST","New Orleans","LA","70126","30.018163424000477","-90.01045922299966",E,VACANT LOT,3078.03
ORL088131,"2104 LIZARDI ST 2104 12 LIZARDI ST","New Orleans","LA","70117","29.972631167000486","-90.01705046199964",E,VACANT LOT,3413.25
ORL088344,"4924 ROSALIA DR","New Orleans","LA","70127","30.024629116000483","-89.97374252599968",E,VACANT LOT,6686.84
ORL088383,"9530 STROELITZ ST","New Orleans","LA","70118","29.975037888000486","-90.12277915099969",A,VACANT LOT,7250.76
ORL088485,"11209 WILL STUTLEY DR","New Orleans","LA","70128","30.02785781600045","-89.95615049099968",E,VACANT LOT,5577.34
ORL088512,"4842 ARTHUR DR","New Orleans","LA","70127","30.02280749500045","-89.98474213799966",E,VACANT LOT,5739.17
ORL088700,"5515 ST BERNARD AVE","New Orleans","LA","70122","30.01334287700047","-90.08168961399969",D,VACANT LOT,9148.17
ORL088728,"4120 NORTH TONTI ST","New Orleans","LA","70117","29.97760331900048","-90.03020688399965",D,STRUCTURE,3610.11
ORL088911,"3200 LIVE OAK ST","New Orleans","LA","70118","29.970482649000473","-90.12499991899966",A,VACANT LOT,4186.98
ORL088946,"1303 TENNESSEE ST","New Orleans","LA","70117","29.964920662000452","-90.02243123499966",E,VACANT LOT,4630.66
ORL088989,"3112 HOLLYGROVE ST","New Orleans","LA","70118","29.967282374000433","-90.12238118899967",A,STRUCTURE,3137.14
ORL089065,"2431 MENDEZ ST","New Orleans","LA","70122","30.015958054000464","-90.0550321079997",D,VACANT LOT,8083.21
ORL089200,"5117-19 LAFAYE ST","New Orleans","LA","70122","30.003032435000478","-90.04830808499969",D,VACANT LOT,6021.1
ORL089233,"2510 FORSTALL ST","New Orleans","LA","70117","29.97706086000045","-90.01647957699964",E,VACANT LOT,2585.18
ORL089235,"4629 WERNER DR","New Orleans","LA","70126","30.018143289000477","-89.99354940699965",E,VACANT LOT,6493.67
ORL089344,"4935 CHARLENE DR","New Orleans","LA","70127","30.024064153000438","-89.98410966399967",E,VACANT LOT,6608.32
ORL089356,"2843 LAUSSAT PL","New Orleans","LA","70117","29.98443736200045","-90.04219547699967",D,VACANT LOT,3383.49
ORL089457,"8923 FIG ST","New Orleans","LA","70118","29.96600321100044","-90.12290232899966",A,VACANT LOT,3575.25
ORL089486,"4843 GALLIER DR","New Orleans","LA","70126","30.010891150000475","-90.0340420019997",D,VACANT LOT,6104.28
ORL089554,"6012 URQUHART ST","New Orleans","LA","70117","29.961964375000434","-90.01103010799966",E,VACANT LOT,6328.55
ORL089640,"1720 FELICIANA ST","New Orleans","LA","70117","29.97418740200044","-90.04317197699964",C,VACANT LOT,3476.28
ORL089750,"1215 TRICOU ST","New Orleans","LA","70117","29.96033699600048","-90.00853337399968",E,VACANT LOT,2745.77
ORL089760,"1962 INDUSTRY ST","New Orleans","LA","70119","29.986433092000482","-90.06363921199966",D,VACANT LOT,4371.85
ORL089812,"4914 BONITA DR","New Orleans","LA","70126","30.02271747900045","-89.99495174899965",E,VACANT LOT,5215.68
ORL089839,"RT 6 BOX 233 DC","New Orleans","LA","70129","30.046490168000446","-89.88992687199965",E,VACANT LOT,
ORL089862,"2527 CAFFIN AVE","New Orleans","LA","70117","29.976129913000477","-90.01090100799968",E,VACANT LOT,
ORL089863,"2421 MONTEGUT ST","New Orleans","LA","70117","29.981881407000458","-90.04178093399969",D,VACANT LOT,6311.05
ORL089948,"7310 SHAW AVE","New Orleans","LA","70127","30.041855169000485","-89.98403622999967",E,VACANT LOT,6047.3
ORL090119,"2020 ANDRY ST","New Orleans","LA","70117","29.971470447000456","-90.01534017499966",E,VACANT LOT,3932.93
ORL090137,"4231 THALIA ST","New Orleans","LA","70125","29.954515623000475","-90.10114709399966",B,VACANT LOT,3297.48
ORL090287,"5916-5918 FLORIDA AVE","New Orleans","LA","70117","29.973711877000483","-89.9985193769997",E,VACANT LOT,5063.84
ORL090293,"4910 KNIGHT DR","New Orleans","LA","70127","30.023263146000488","-89.98337144199968",E,VACANT LOT,5830.61
ORL090313,"2513 FORSTALL ST","New Orleans","LA","70117","29.977110605000462","-90.01640140599966",E,VACANT LOT,3525.83
ORL090352,"5161 GALLIER DR","New Orleans","LA","70126","30.014458592000437","-90.03527023399965",D,VACANT LOT,7719.33
ORL090426,"2626 FORSTALL ST","New Orleans","LA","70117","29.978520052000476","-90.0159998909997",E,VACANT LOT,4275.66
ORL090495,"1414 TENNESSEE ST","New Orleans","LA","70117","29.966160739000486","-90.02209012499969",E,VACANT LOT,4827.88
ORL090642,"4540 LAINE AVE","New Orleans","LA","70126","30.016917425000486","-89.99048178699968",E,VACANT LOT,7179.68
ORL090643,"5011 NORTH MIRO ST 5009 NORTH MIRO ST","New Orleans","LA","70117","29.973807286000465","-90.01812472099965",E,VACANT LOT,4227.2
ORL090745,"5439 NORTH VILLERE ST","New Orleans","LA","70117","29.96450730300046","-90.01632441899966",E,VACANT LOT,5614.91
ORL090759,"2139 LAMANCHE ST","New Orleans","LA","70117","29.971990402000472","-90.01111064799966",E,VACANT LOT,3343.1
ORL090776,"730 FLOOD","New Orleans","LA","70117","29.95791961700047","-90.01798022399964",E,VACANT LOT,2318.33
ORL090979,"9208 OLIVE ST","New Orleans","LA","70118","29.970637806000468","-90.12220944899968",A,STRUCTURE,3562.56
ORL090988,"1626 CHARBONNET ST","New Orleans","LA","70117","29.96648052800049","-90.01209015499967",E,VACANT LOT,4245.02
ORL091097,"3626 ST FERDINAND ST","New Orleans","LA","70126","29.996168939000484","-90.04077181699967",E,VACANT LOT,8683.58
ORL091116,"1247 TENNESSEE ST","New Orleans","LA","70117","29.964320166000448","-90.02263140099967",E,VACANT LOT,5040.19
ORL091118,"4558 CAMELOT DR","New Orleans","LA","70127","30.017896933000486","-89.98206181899968",E,VACANT LOT,5724.38
ORL091437,"2214 GALLIER ST","New Orleans","LA","70117","29.97825000600045","-90.03615025099964",D,VACANT LOT,5124.36
ORL091539,"2216 CAFFIN AVE","New Orleans","LA","70117","29.97285975900047","-90.01204988599966",E,VACANT LOT,4034.56
ORL091583,"2426 -2428 ARTS ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,STRUCTURE,4325.53
ORL091668,"2417 SPAIN ST","New Orleans","LA","70117","29.982352802000435","-90.05431909399965",D,STRUCTURE,
ORL091727,"6126 NORTH PRIEUR ST","New Orleans","LA","70117","29.967404369000462","-90.00688112199964",E,VACANT LOT,5222.03
ORL091755,"4850 ARTHUR DR","New Orleans","LA","70127","30.022967390000474","-89.98475161299967",E,VACANT LOT,5737.21
ORL091784,"4961 TULIP ST","New Orleans","LA","70126","30.020974029000456","-90.00261961599966",E,VACANT LOT,6478.17
ORL091792,"4782 GAWAIN DR","New Orleans","LA","70127","30.021328166000444","-89.98684209599969",E,VACANT LOT,6108.13
ORL092170,"2330 ALABO ST","New Orleans","LA","70117","29.973511184000472","-90.00884960999969",E,VACANT LOT,3755.22
ORL092207,"2433 PAULINE ST","New Orleans","LA","70117","29.980111898000473","-90.03300090599964",D,VACANT LOT,5256.52
ORL092341,"4514 WILSON AVE","New Orleans","LA","70126","30.015736570000456","-89.99906164999965",E,VACANT LOT,4921.76
ORL092580,"2915 PIETY ST","New Orleans","LA","70126","29.98696133900046","-90.03552014499968",E,VACANT LOT,4719.29
ORL092592,"3220 METROPOLITAN ST","New Orleans","LA","70126","29.990599845000474","-90.03635041599966",E,VACANT LOT,5212.21
ORL092600,"1400 DELERY ST","New Orleans","LA","70117","29.961783161000483","-90.00683848299968",E,VACANT LOT,4854.01
ORL092674,"2516 TUPELO ST","New Orleans","LA","70117","29.974014558000476","-90.00461771599964",E,VACANT LOT,2914.43
ORL092852,"3117 NORTH ROBERTSON ST","New Orleans","LA","70117","29.971631372000445","-90.04269634699966",C,STRUCTURE,4639.24
ORL092927,"5734 CHATHAM DR","New Orleans","LA","70122","30.01689847500046","-90.07315238999968",D,VACANT LOT,7190.28
ORL093102,"1306 ALABO ST","New Orleans","LA","70117","29.96268331200048","-90.01237915099966",E,VACANT LOT,3705.61
ORL093394,"2412 DELERY ST","New Orleans","LA","70117","29.971815110000477","-90.00201793599967",E,VACANT LOT,4986.77
ORL093539,"1302 JOURDAN AVE","New Orleans","LA","70117","29.965411007000455","-90.02468990399967",E,VACANT LOT,3652.99
ORL093624,"2422 PIETY ST","New Orleans","LA","70117","29.980890055000486","-90.03744007299969",D,VACANT LOT,3345.51
ORL093653,"2178 N DORGENOIS ST","New Orleans","LA","70119","29.982653641000468","-90.05878905499969",D,VACANT LOT,5433.6
ORL094133,"3114 GRAVIER ST","New Orleans","LA","70119","29.962945066000486","-90.09660251499969",B,VACANT LOT,3454.42
ORL094196,"4511 MAJESTIC OAK DR","New Orleans","LA","70126","30.014323568000464","-90.01562917099966",D,VACANT LOT,7356.06
ORL094310,"6762 BRUTUS ST","New Orleans","LA","70126","30.01046357800044","-90.00911847199967",E,VACANT LOT,7451.98
ORL094320,"2404 -06 CLOUET ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,VACANT LOT,3558.37
ORL094325,"5501 DEBORE DR","New Orleans","LA","70126","30.017344504000448","-90.03449590899965",D,VACANT LOT,5320.35
ORL094336,"3430 HOLLYGROVE ST","New Orleans","LA","70118","29.969731733000458","-90.11975061499965",A,VACANT LOT,5575.37
ORL094362,"4959 CAMELIA ST","New Orleans","LA","70126","30.020643578000488","-90.00424936399969",E,VACANT LOT,5592.46
ORL094412,"5911 N ROCHEBLAVE","New Orleans","LA","70117","29.973767016000465","-90.00839005899968",E,VACANT LOT,2853.1
ORL094472,"2426 ST MAURICE AVE","New Orleans","LA","70117","29.97271407700049","-90.00377796899966",E,VACANT LOT,3322.86
ORL094531,"6305 NGALVEZ ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,4549.92
ORL094704,"1307 -09 TRICOU ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,3197
ORL095002,"5438 -40 CHARTRES ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,STRUCTURE,
ORL095170,"2113 ST MAURICE AVE","New Orleans","LA","70117","29.96947708500045","-90.00529282899964",E,VACANT LOT,8388.93
ORL095344,"4929 EAST VIEW DR 4931 EAST VIEW DRIVE","New Orleans","LA","70126","30.022833552000463","-89.99292877699969",E,VACANT LOT,8493.24
ORL095411,"3617 FOURTH ST","New Orleans","LA","70125","29.948087833000443","-90.09745647399967",B,VACANT LOT,3834.38
ORL095488,"4575 -77 BONITA DR","New Orleans","LA","70126","30.018512677000444","-90.01959921599968",E,VACANT LOT,6207.46
ORL095813,"7416 SCOTTSDALE DR","New Orleans","LA","70127","30.03748469700048","-89.99507611199965",D,VACANT LOT,6640.08
ORL095916,"8325 LEEDS ST","New Orleans","LA","70126","30.01954799900045","-89.99007316599966",E,VACANT LOT,14079.29
ORL096121,"4827 DONNA DR","New Orleans","LA","70127","30.023193612000455","-89.97416891399968",E,VACANT LOT,6501.73
ORL096366,"4901 RHODES DR","New Orleans","LA","70126","30.020022947000484","-90.00106922499964",E,VACANT LOT,9469.39
ORL096639,"7135 DORIAN ST","New Orleans","LA","70126","30.024890870000434","-90.02092111299964",D,VACANT LOT,9524.84
ORL096739,"2026 LAMANCHE ST","New Orleans","LA","70117","29.97073966600044","-90.01159033499965",E,VACANT LOT,3941.09
ORL097159,"5952 N GALVEZ","New Orleans","LA","70117","29.970244582000475","-90.00836044899967",E,VACANT LOT,3621.99
ORL097178,"6659 DWYER RD","New Orleans","LA","70126","30.02098963600048","-90.01087488299964",E,VACANT LOT,4355.73
ORL097280,"1804 FRANCE ST","New Orleans","LA","70117","29.97255891800046","-90.03136049899967",D,VACANT LOT,6288.01
ORL097329,"1901 BENTON ST","New Orleans","LA","70117","29.968497578000438","-90.00948326999969",E,VACANT LOT,3395.72
ORL097596,"2127 REYNES ST","New Orleans","LA","70117","29.973450779000473","-90.01858071899966",E,VACANT LOT,5556.63
ORL097862,"4808 MAID MARIAN DR","New Orleans","LA","70128","30.025057873000435","-89.9552124389997",E,VACANT LOT,5397.87
ORL097864,"4308 VAN AVE","New Orleans","LA","70122","30.001328227000442","-90.07225223899968",D,VACANT LOT,4909.86
ORL097907,"5510 ST ANTHONY ST","New Orleans","LA","70122","30.015018817000453","-90.06540161399965",D,VACANT LOT,5453.42
ORL097934,"2028 MANDEVILLE ST","New Orleans","LA","70117","29.97853781800046","-90.05519200399965",D,STRUCTURE,4341.21
ORL098026,"3821 HAMILTON ST","New Orleans","LA","70118","29.973008994000452","-90.11768026699968",A,VACANT LOT,
ORL098068,"2413 GALLIER ST","New Orleans","LA","70117","29.980312064000486","-90.03547039999967",D,VACANT LOT,4604.25
ORL098224,"7400 ARBOR DR","New Orleans","LA","70126","30.027973888000474","-90.00487591599966",D,VACANT LOT,8586.11
ORL098576,"4911 MAID MARIAN DR","New Orleans","LA","70128","30.026263602000483","-89.95525863099965",E,VACANT LOT,5101.71
ORL098619,"2420 CAFFIN AVE","New Orleans","LA","70117","29.975020122000444","-90.01134042399968",E,VACANT LOT,4078.97
ORL098851,"2614 ANDRY ST","New Orleans","LA","70117","29.97750975100047","-90.01331009699965",E,VACANT LOT,3645.64
ORL098898,"4500 STEMWAY DR","New Orleans","LA","70126","30.013907840000456","-90.01829172399965",D,VACANT LOT,5803.4
ORL098899,"2137 -39 MONTEGUT ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,VACANT LOT,3357.28
ORL098954,"2903 PIETY ST","New Orleans","LA","70126","29.98673156400048","-90.03559002499969",E,VACANT LOT,4854.64
ORL099070,"4518 DODT AVE","New Orleans","LA","70126","30.016297979000456","-89.99128244799965",E,VACANT LOT,5456.04
ORL099073,"5321 N ROMAN ST","New Orleans","LA","70117","29.969017534000443","-90.01663473499968",E,VACANT LOT,6352.49
ORL099375,"4901 ARTHUR DR","New Orleans","LA","70127","30.02333337200048","-89.98472910999965",E,VACANT LOT,5852.19
ORL099392,"6038 N MIRO ST","New Orleans","LA","70117","29.97067452300047","-90.00635998199965",E,VACANT LOT,6894.96
ORL099432,"2607 -2607 12 FORSTALL ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,3487.48
ORL099811,"2527 LAMANCHE ST","New Orleans","LA","70117","29.975890663000484","-90.00985043699967",E,VACANT LOT,3303.97
ORL099826,"2436 CHARBONNET ST","New Orleans","LA","70117","29.97490997200049","-90.00933995599968",E,VACANT LOT,3699.69
ORL100038,"2820 CLOUET ST","New Orleans","LA","70126","29.986640364000436","-90.03850011999964",E,VACANT LOT,5035.12
ORL100237,"2427 -29 SO GALVEZ ST","New Orleans","LA","70125","29.951451862000454","-90.10372721199968",B,VACANT LOT,1880.24
